"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"15000","5","541420","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","54143","57","0","2017","A","",70,124,6373833,4458904,28238,992,51610,"",1.01,0.43,0.38,0.49,0.29,0.88,0.88,"",0,0.0,-4,-3.1,36460,0.6,-149200,-3.2,-1205,-4.1,40,4.2,2131,4.3
"15000","5","541430","58","0","2017","A","",70,124,6373833,4458904,28238,992,51610,"",1.01,0.43,0.38,0.49,0.29,0.88,0.88,"",0,0.0,-4,-3.1,36460,0.6,-149200,-3.2,-1205,-4.1,40,4.2,2131,4.3
"15000","5","54149","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","541490","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","5415","56","0","2017","A","",1002,4972,425031346,217390446,2331352,1644,85479,"",0.92,0.53,0.45,0.70,0.66,0.85,0.85,"",16,1.6,129,2.7,26178090,6.6,15090389,7.5,219178,10.4,60,3.8,3124,3.8
"15000","5","54151","57","0","2017","A","",1002,4972,425031346,217390446,2331352,1644,85479,"",0.92,0.53,0.45,0.70,0.66,0.85,0.85,"",16,1.6,129,2.7,26178090,6.6,15090389,7.5,219178,10.4,60,3.8,3124,3.8
"15000","5","541511","58","0","2017","A","",466,1199,116679598,58550182,750036,1871,97301,"",0.96,0.30,0.28,0.43,0.50,0.93,0.93,"",-7,-1.5,-55,-4.4,-1648688,-1.4,25188,0.0,-16056,-2.1,56,3.1,2947,3.1
"15000","5","541512","58","0","2017","A","",450,2305,211984592,106023817,1298447,1769,91977,"",0.87,0.52,0.49,0.71,0.76,0.94,0.94,"",32,7.7,202,9.6,25875131,13.9,14369120,15.7,233745,22.0,67,3.9,3487,3.9
"15000","5","541513","58","0","2017","A","",39,1263,79483952,43057871,118780,1210,62937,"",2.37,3.95,2.82,4.72,1.10,0.72,0.72,"",-1,-2.5,-9,-0.7,2343571,3.0,738256,1.7,1519,1.3,44,3.8,2300,3.8
"15000","5","541519","58","0","2017","A","",47,206,16883204,9758576,164089,1580,82157,"",0.66,0.40,0.32,0.55,0.80,0.79,0.79,"",-9,-16.1,-8,-3.7,-391924,-2.3,-42175,-0.4,-30,0.0,25,1.6,1306,1.6
"15000","5","5416","56","0","2017","A","",740,2433,193535768,109476094,1449406,1530,79543,"",0.70,0.38,0.36,0.54,0.64,0.94,0.94,"",14,1.9,89,3.8,20846821,12.1,12500878,12.9,207987,16.8,113,8.0,5870,8.0
"15000","5","54161","57","0","2017","A","",549,1628,128819450,72341048,893590,1522,79140,"",0.67,0.32,0.29,0.44,0.50,0.92,0.92,"",13,2.4,26,1.6,12730576,11.0,8564573,13.4,106407,13.5,129,9.3,6683,9.2
"15000","5","541611","58","0","2017","A","",269,867,79791193,40761150,453652,1769,91987,"",0.64,0.32,0.31,0.46,0.51,0.95,0.95,"",21,8.5,44,5.3,9452294,13.4,5096270,14.3,63263,16.2,125,7.6,6512,7.6
"15000","5","541612","58","0","2017","A","",45,112,9574333,5089059,54543,1638,85168,"",1.03,0.30,0.32,0.44,0.41,1.04,1.04,"",2,4.7,-25,-18.2,-1446629,-13.1,-503299,-9.0,1883,3.6,91,5.9,4723,5.9
"15000","5","541613","58","0","2017","A","",158,381,24854853,16616753,232222,1255,65264,"",0.81,0.36,0.32,0.47,0.59,0.91,0.91,"",-5,-3.1,4,1.1,4030340,19.4,3341968,25.2,50132,27.5,193,18.2,10039,18.2
"15000","5","541614","58","0","2017","A","",43,149,7844975,5504022,96038,1015,52798,"",0.72,0.27,0.22,0.33,0.50,0.80,0.80,"",-1,-2.3,12,8.8,943921,13.7,674405,14.0,1396,1.5,48,5.0,2517,5.0
"15000","5","541618","58","0","2017","A","",34,119,6754096,4370064,57135,1096,56997,"",0.35,0.27,0.18,0.32,0.36,0.68,0.68,"",-4,-10.5,-9,-7.0,-249350,-3.6,-44771,-1.0,-10267,-15.2,43,4.1,2247,4.1
"15000","5","54162","57","0","2017","A","",76,348,27316772,15550299,189692,1509,78459,"",1.53,0.90,1.05,1.24,1.33,1.16,1.16,"",-1,-1.3,-5,-1.4,944930,3.6,-89171,-0.6,16272,9.4,71,4.9,3681,4.9
"15000","5","541620","58","0","2017","A","",76,348,27316772,15550299,189692,1509,78459,"",1.53,0.90,1.05,1.24,1.33,1.16,1.16,"",-1,-1.3,-5,-1.4,944930,3.6,-89171,-0.6,16272,9.4,71,4.9,3681,4.9
"15000","5","54169","57","0","2017","A","",115,457,37399546,21584747,366124,1573,81807,"",0.60,0.52,0.53,0.79,1.06,1.01,1.01,"",2,1.8,68,17.5,7171315,23.7,4025476,22.9,85308,30.4,79,5.3,4133,5.3
"15000","5","541690","58","0","2017","A","",115,457,37399546,21584747,366124,1573,81807,"",0.60,0.52,0.53,0.79,1.06,1.01,1.01,"",2,1.8,68,17.5,7171315,23.7,4025476,22.9,85308,30.4,79,5.3,4133,5.3
"15000","5","5417","56","0","2017","A","",151,1467,116036555,51052938,574625,1521,79102,"",1.36,0.49,0.34,0.62,0.66,0.68,0.68,"",-50,-24.9,-276,-15.8,-25293508,-17.9,-15858260,-23.7,-138827,-19.5,-38,-2.4,-1978,-2.4
"15000","5","54171","57","0","2017","A","",124,1242,105497770,44685725,487559,1634,84965,"",1.33,0.46,0.32,0.58,0.60,0.70,0.70,"",-49,-28.3,-271,-17.9,-24653038,-18.9,-15446426,-25.7,-151059,-23.7,-20,-1.2,-1038,-1.2
"15000","5","541713","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","541714","58","0","2017","A","N",24,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",24,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","541715","58","0","2017","A","",99,777,72542006,26016225,258529,1796,93392,"",1.80,0.44,0.37,0.55,0.53,0.85,0.85,"N",99,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","54172","57","0","2017","A","",27,225,10538785,6367213,87066,900,46787,"",1.51,0.78,0.55,1.14,1.46,0.70,0.70,"",0,0.0,-5,-2.2,-640470,-5.7,-411834,-6.1,12232,16.3,-36,-3.8,-1871,-3.8
"15000","5","541720","58","0","2017","A","",27,225,10538785,6367213,87066,900,46787,"",1.51,0.78,0.55,1.14,1.46,0.70,0.70,"",0,0.0,-5,-2.2,-640470,-5.7,-411834,-6.1,12232,16.3,-36,-3.8,-1871,-3.8
"15000","5","5418","56","0","2017","A","",194,1278,43242071,31611155,225268,651,33829,"",0.92,0.57,0.27,0.47,0.29,0.47,0.47,"",6,3.2,71,5.9,1657942,4.0,1970443,6.6,11643,5.5,-12,-1.8,-633,-1.8
"15000","5","54181","57","0","2017","A","",60,248,14076474,9247601,61436,1090,56684,"",0.72,0.27,0.17,0.31,0.16,0.63,0.63,"",5,9.1,17,7.4,-30349,-0.2,458743,5.2,-469,-0.8,-85,-7.2,-4429,-7.2
"15000","5","541810","58","0","2017","A","",60,248,14076474,9247601,61436,1090,56684,"",0.72,0.27,0.17,0.31,0.16,0.63,0.63,"",5,9.1,17,7.4,-30349,-0.2,458743,5.2,-469,-0.8,-85,-7.2,-4429,-7.2
"15000","5","54182","57","0","2017","A","",34,142,9925968,5909943,44848,1347,70024,"",0.79,0.54,0.40,0.74,0.53,0.74,0.74,"",0,0.0,9,6.8,1126419,12.8,891000,17.8,14061,45.7,75,5.9,3903,5.9
"15000","5","541820","58","0","2017","A","",34,142,9925968,5909943,44848,1347,70024,"",0.79,0.54,0.40,0.74,0.53,0.74,0.74,"",0,0.0,9,6.8,1126419,12.8,891000,17.8,14061,45.7,75,5.9,3903,5.9
"15000","5","54183","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","541830","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","54184","57","0","2017","A","",17,23,1550344,906324,10490,1292,67163,"",1.17,0.22,0.15,0.28,0.24,0.70,0.70,"",2,13.3,-1,-4.2,-112325,-6.8,-74875,-7.6,-2187,-17.3,-31,-2.3,-1637,-2.4
"15000","5","541840","58","0","2017","A","",17,23,1550344,906324,10490,1292,67163,"",1.17,0.22,0.15,0.28,0.24,0.70,0.70,"",2,13.3,-1,-4.2,-112325,-6.8,-74875,-7.6,-2187,-17.3,-31,-2.3,-1637,-2.4
"15000","5","54185","57","0","2017","A","",29,381,9147521,7955860,62593,462,24004,"",2.09,2.22,0.99,1.58,1.08,0.44,0.44,"",-4,-12.1,25,7.0,234863,2.6,271399,3.5,-1718,-2.7,-20,-4.1,-1061,-4.2
"15000","5","541850","58","0","2017","A","",29,381,9147521,7955860,62593,462,24004,"",2.09,2.22,0.99,1.58,1.08,0.44,0.44,"",-4,-12.1,25,7.0,234863,2.6,271399,3.5,-1718,-2.7,-20,-4.1,-1061,-4.2
"15000","5","54186","57","0","2017","A","N",3,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","541860","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","54187","57","0","2017","A","",6,17,734382,560559,4436,852,44284,"",0.99,0.34,0.34,0.43,0.26,1.04,1.04,"",0,0.0,0,0.0,30791,4.4,-21889,-3.8,-3305,-42.7,71,9.1,3692,9.1
"15000","5","541870","58","0","2017","A","",6,17,734382,560559,4436,852,44284,"",0.99,0.34,0.34,0.43,0.26,1.04,1.04,"",0,0.0,0,0.0,30791,4.4,-21889,-3.8,-3305,-42.7,71,9.1,3692,9.1
"15000","5","54189","57","0","2017","A","",45,442,7072823,6381113,39663,307,15990,"",1.29,1.00,0.53,0.59,0.37,0.53,0.53,"",3,7.1,24,5.7,483568,7.3,532946,9.1,5146,14.9,4,1.3,229,1.5
"15000","5","541890","58","0","2017","A","",45,442,7072823,6381113,39663,307,15990,"",1.29,1.00,0.53,0.59,0.37,0.53,0.53,"",3,7.1,24,5.7,483568,7.3,532946,9.1,5146,14.9,4,1.3,229,1.5
"15000","5","5419","56","0","2017","A","",340,2328,93766641,66428028,650999,775,40278,"",0.88,0.72,0.62,0.72,0.76,0.86,0.86,"",-13,-3.7,-15,-0.6,3392059,3.8,4511975,7.3,160530,32.7,33,4.4,1698,4.4
"15000","5","54191","57","0","2017","A","",25,197,6302552,3659820,22013,615,31966,"",0.73,0.47,0.21,0.31,0.15,0.45,0.45,"",-2,-7.4,-33,-14.3,839564,15.4,122688,3.5,3050,16.1,157,34.3,8171,34.3
"15000","5","541910","58","0","2017","A","",25,197,6302552,3659820,22013,615,31966,"",0.73,0.47,0.21,0.31,0.15,0.45,0.45,"",-2,-7.4,-33,-14.3,839564,15.4,122688,3.5,3050,16.1,157,34.3,8171,34.3
"15000","5","54192","57","0","2017","A","",132,627,17234227,14455947,157190,529,27501,"",2.35,2.63,2.57,2.36,1.76,0.98,0.98,"",2,1.5,-56,-8.2,-312452,-1.8,-452259,-3.0,14190,9.9,35,7.1,1817,7.1
"15000","5","541921","58","0","2017","A","",110,559,15601652,12937813,137933,537,27906,"",2.64,2.88,3.40,2.68,1.82,1.18,1.18,"",-1,-0.9,-54,-8.8,-46525,-0.3,-280589,-2.1,12654,10.1,46,9.4,2393,9.4
"15000","5","541922","58","0","2017","A","",21,68,1632575,1518134,19257,465,24156,"",1.44,1.55,0.77,1.17,1.41,0.50,0.50,"",2,10.5,-2,-2.9,-265927,-14.0,-171670,-10.2,1536,8.7,-58,-11.1,-3030,-11.1
"15000","5","54193","57","0","2017","A","",21,47,2114509,1656263,19382,865,44990,"",1.39,0.28,0.31,0.35,0.37,1.09,1.10,"",3,16.7,2,4.4,187507,9.7,130557,8.6,8912,85.1,35,4.2,1848,4.3
"15000","5","541930","58","0","2017","A","",21,47,2114509,1656263,19382,865,44990,"",1.39,0.28,0.31,0.35,0.37,1.09,1.10,"",3,16.7,2,4.4,187507,9.7,130557,8.6,8912,85.1,35,4.2,1848,4.3
"15000","5","54194","57","0","2017","A","",89,1181,51710540,36737708,307219,842,43773,"",0.69,0.69,0.87,0.79,1.09,1.25,1.25,"",1,1.1,68,6.1,6583247,14.6,5342794,17.0,121831,65.7,62,7.9,3224,8.0
"15000","5","541940","58","0","2017","A","",89,1181,51710540,36737708,307219,842,43773,"",0.69,0.69,0.87,0.79,1.09,1.25,1.25,"",1,1.1,68,6.1,6583247,14.6,5342794,17.0,121831,65.7,62,7.9,3224,8.0
"15000","5","54199","57","0","2017","A","",74,276,16404813,9918290,145195,1144,59474,"",0.49,0.40,0.34,0.42,0.51,0.86,0.85,"",-15,-16.9,4,1.5,-3905807,-19.2,-631805,-6.0,12547,9.5,-291,-20.3,-15152,-20.3
"15000","5","541990","58","0","2017","A","",74,276,16404813,9918290,145195,1144,59474,"",0.49,0.40,0.34,0.42,0.51,0.86,0.85,"",-15,-16.9,4,1.5,-3905807,-19.2,-631805,-6.0,12547,9.5,-291,-20.3,-15152,-20.3
"15000","5","55","54","0","2017","A","",505,8872,784205304,354492536,1796150,1700,88391,"",1.87,0.86,0.70,0.86,0.45,0.82,0.82,"",11,2.2,165,1.9,18053269,2.4,8921706,2.6,-29408,-1.6,8,0.5,399,0.5
"15000","5","551","55","0","2017","A","",505,8872,784205304,354492536,1796150,1700,88391,"",1.87,0.86,0.70,0.86,0.45,0.82,0.82,"",11,2.2,165,1.9,18053269,2.4,8921706,2.6,-29408,-1.6,8,0.5,399,0.5
"15000","5","5511","56","0","2017","A","",505,8872,784205304,354492536,1796150,1700,88391,"",1.87,0.86,0.70,0.86,0.45,0.82,0.82,"",11,2.2,165,1.9,18053269,2.4,8921706,2.6,-29408,-1.6,8,0.5,399,0.5
"15000","5","55111","57","0","2017","A","",505,8872,784205304,354492536,1796150,1700,88391,"",1.87,0.86,0.70,0.86,0.45,0.82,0.82,"",11,2.2,165,1.9,18053269,2.4,8921706,2.6,-29408,-1.6,8,0.5,399,0.5
"15000","5","551112","58","0","2017","A","",22,181,28191218,7717813,82227,2998,155896,"",0.58,0.55,0.57,0.72,0.85,1.04,1.04,"",-4,-15.4,-17,-8.6,173323,0.6,-327416,-4.1,4973,6.4,277,10.2,14391,10.2
"15000","5","551114","58","0","2017","A","",483,8691,756014086,346774723,1713923,1673,86986,"",2.11,0.87,0.72,0.87,0.44,0.82,0.82,"",14,3.0,182,2.1,17879946,2.4,9249122,2.7,-34381,-2.0,5,0.3,239,0.3
"15000","5","56","54","0","2017","A","",2632,49034,1737183111,1386657035,16991366,681,35428,"",1.18,1.19,1.19,1.09,1.02,1.00,1.00,"",148,6.0,-1435,-2.8,2327231,0.1,3576765,0.3,300191,1.8,20,3.0,1053,3.1
"15000","5","561","55","0","2017","A","",2487,46886,1610372111,1301457675,15886803,661,34347,"",1.18,1.19,1.18,1.07,1.00,0.99,0.99,"",148,6.3,-1509,-3.1,-6570077,-0.4,-2133659,-0.2,219306,1.4,18,2.8,936,2.8
"15000","5","5611","56","0","2017","A","",50,225,15097328,9056124,105393,1290,67099,"",0.24,0.10,0.08,0.14,0.15,0.87,0.87,"",4,8.7,-4,-1.7,194676,1.3,270983,3.1,22507,27.2,40,3.2,2117,3.3
"15000","5","56111","57","0","2017","A","",50,225,15097328,9056124,105393,1290,67099,"",0.24,0.10,0.08,0.14,0.15,0.87,0.87,"",4,8.7,-4,-1.7,194676,1.3,270983,3.1,22507,27.2,40,3.2,2117,3.3
"15000","5","561110","58","0","2017","A","",50,225,15097328,9056124,105393,1290,67099,"",0.24,0.10,0.08,0.14,0.15,0.87,0.87,"",4,8.7,-4,-1.7,194676,1.3,270983,3.1,22507,27.2,40,3.2,2117,3.3
"15000","5","5612","56","0","2017","A","",28,997,71107746,45146315,546397,1372,71334,"",1.18,1.48,2.36,2.29,2.20,1.60,1.59,"",1,3.7,-44,-4.2,-1638583,-2.3,-13114,0.0,56010,11.4,28,2.1,1453,2.1
"15000","5","56121","57","0","2017","A","",28,997,71107746,45146315,546397,1372,71334,"",1.18,1.48,2.36,2.29,2.20,1.60,1.59,"",1,3.7,-44,-4.2,-1638583,-2.3,-13114,0.0,56010,11.4,28,2.1,1453,2.1
"15000","5","561210","58","0","2017","A","",28,997,71107746,45146315,546397,1372,71334,"",1.18,1.48,2.36,2.29,2.20,1.60,1.59,"",1,3.7,-44,-4.2,-1638583,-2.3,-13114,0.0,56010,11.4,28,2.1,1453,2.1
"15000","5","5613","56","0","2017","A","",482,19449,684802399,538710488,8281012,677,35210,"",1.10,1.21,1.33,0.96,1.00,1.11,1.11,"",19,4.1,-2331,-10.7,-59476996,-8.0,-50159995,-8.5,-1255415,-13.2,20,3.0,1038,3.0
"15000","5","56131","57","0","2017","A","",50,207,7429182,6076103,81180,691,35933,"",0.54,0.15,0.12,0.13,0.12,0.80,0.79,"",-3,-5.7,0,0.0,1034608,16.2,768427,14.5,14559,21.9,97,16.3,5029,16.3
"15000","5","561311","58","0","2017","A","",34,180,6010328,5053961,66863,641,33344,"",0.53,0.15,0.13,0.13,0.12,0.86,0.86,"",-3,-8.1,-3,-1.6,825821,15.9,552775,12.3,9877,17.3,95,17.4,4962,17.5
"15000","5","561312","58","0","2017","A","",16,27,1418854,1022142,14317,1030,53542,"",0.57,0.14,0.09,0.14,0.14,0.63,0.63,"",0,0.0,3,12.5,208787,17.3,215652,26.7,4682,48.6,70,7.3,3642,7.3
"15000","5","56132","57","0","2017","A","",322,5247,147245325,131000086,2061263,540,28061,"",1.09,0.40,0.38,0.28,0.29,0.96,0.96,"",11,3.5,211,4.2,8960865,6.5,9465007,7.8,15529,0.8,12,2.3,603,2.2
"15000","5","561320","58","0","2017","A","",322,5247,147245325,131000086,2061263,540,28061,"",1.09,0.40,0.38,0.28,0.29,0.96,0.96,"",11,3.5,211,4.2,8960865,6.5,9465007,7.8,15529,0.8,12,2.3,603,2.2
"15000","5","56133","57","0","2017","A","",109,13995,530127892,401634299,6138569,728,37880,"",2.06,8.55,7.78,8.00,10.32,0.91,0.91,"",10,10.1,-2542,-15.4,-69472469,-11.6,-60393429,-13.1,-1285503,-17.3,31,4.4,1623,4.5
"15000","5","561330","58","0","2017","A","",109,13995,530127892,401634299,6138569,728,37880,"",2.06,8.55,7.78,8.00,10.32,0.91,0.91,"",10,10.1,-2542,-15.4,-69472469,-11.6,-60393429,-13.1,-1285503,-17.3,31,4.4,1623,4.5
"15000","5","5614","56","0","2017","A","",176,920,31380154,24742422,176175,656,34121,"",0.86,0.22,0.20,0.21,0.13,0.90,0.90,"",-7,-3.8,23,2.6,922255,3.0,1142763,4.8,29927,20.5,3,0.5,178,0.5
"15000","5","56141","57","0","2017","A","",43,145,3020198,2526754,39834,400,20793,"",1.46,0.68,0.44,0.46,0.75,0.65,0.65,"",3,7.5,12,9.0,272117,9.9,149532,6.3,8855,28.6,3,0.8,170,0.8
"15000","5","561410","58","0","2017","A","",43,145,3020198,2526754,39834,400,20793,"",1.46,0.68,0.44,0.46,0.75,0.65,0.65,"",3,7.5,12,9.0,272117,9.9,149532,6.3,8855,28.6,3,0.8,170,0.8
"15000","5","56142","57","0","2017","A","",36,232,5799606,4893488,45422,480,24962,"",0.89,0.10,0.07,0.07,0.06,0.77,0.77,"",-6,-14.3,-2,-0.9,-79408,-1.4,113087,2.4,7753,20.6,-4,-0.8,-198,-0.8
"15000","5","561421","58","0","2017","A","N",6,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","561422","58","0","2017","A","N",30,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",-5,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","56143","57","0","2017","A","",45,349,13241167,10692604,39109,730,37958,"",1.01,0.97,1.09,1.11,0.39,1.12,1.12,"",2,4.7,26,8.0,1007906,8.2,1073371,11.2,8889,29.4,3,0.4,133,0.4
"15000","5","561431","58","0","2017","A","",24,83,2131452,1855194,23423,494,25680,"",1.14,0.70,0.76,0.63,0.88,1.08,1.08,"",1,4.3,5,6.4,187072,9.6,194199,11.7,7308,45.3,17,3.6,858,3.5
"15000","5","561439","58","0","2017","A","",21,266,11109715,8837410,15686,804,41792,"",0.90,1.11,1.19,1.33,0.21,1.08,1.07,"",1,5.0,21,8.6,820834,8.0,879172,11.0,1581,11.2,-3,-0.4,-189,-0.5
"15000","5","56144","57","0","2017","A","N",17,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",-2,-10.5,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","561440","58","0","2017","A","N",17,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",-2,-10.5,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","56145","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","561450","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","56149","57","0","2017","A","",35,104,5069186,3466106,36206,938,48781,"",0.55,0.23,0.21,0.27,0.27,0.89,0.90,"",0,0.0,-5,-4.6,-47448,-0.9,-103106,-2.9,12239,51.1,33,3.6,1695,3.6
"15000","5","561491","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","561492","58","0","2017","A","N",11,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","561499","58","0","2017","A","",21,67,2968774,2184029,21622,850,44200,"",0.45,0.18,0.14,0.21,0.19,0.77,0.77,"",-1,-4.5,-6,-8.2,-165857,-5.3,-112943,-4.9,5759,36.3,28,3.4,1455,3.4
"15000","5","5615","56","0","2017","A","",439,4911,198504327,152710368,1245003,777,40418,"",4.82,4.93,3.76,5.03,4.40,0.76,0.76,"",1,0.2,6,0.1,4163954,2.1,5158666,3.5,131025,11.8,15,2.0,796,2.0
"15000","5","56151","57","0","2017","A","",180,1182,55644095,41133089,279492,906,47096,"",3.15,2.84,2.28,3.00,2.20,0.81,0.81,"",-3,-1.6,17,1.5,2948235,5.6,2941236,7.7,10378,3.9,36,4.1,1860,4.1
"15000","5","561510","58","0","2017","A","",180,1182,55644095,41133089,279492,906,47096,"",3.15,2.84,2.28,3.00,2.20,0.81,0.81,"",-3,-1.6,17,1.5,2948235,5.6,2941236,7.7,10378,3.9,36,4.1,1860,4.1
"15000","5","56152","57","0","2017","A","",173,3074,107565116,87899988,685535,673,34989,"",13.88,23.82,18.11,20.71,15.24,0.76,0.76,"",6,3.6,-29,-0.9,-123098,-0.1,902921,1.0,67313,10.9,6,0.9,281,0.8
"15000","5","561520","58","0","2017","A","",173,3074,107565116,87899988,685535,673,34989,"",13.88,23.82,18.11,20.71,15.24,0.76,0.76,"",6,3.6,-29,-0.9,-123098,-0.1,902921,1.0,67313,10.9,6,0.9,281,0.8
"15000","5","56159","57","0","2017","A","",87,656,35295116,23677291,279976,1035,53838,"",4.06,1.46,1.57,1.91,2.52,1.08,1.08,"",-1,-1.1,19,3.0,1338817,3.9,1314509,5.9,53334,23.5,10,1.0,552,1.0
"15000","5","561591","58","0","2017","A","",11,87,7054350,3743539,12950,1556,80929,"",2.69,2.03,3.33,3.31,1.34,1.64,1.64,"",-1,-8.3,-7,-7.4,-109705,-1.5,-13411,-0.4,2137,19.8,97,6.6,5052,6.7
"15000","5","561599","58","0","2017","A","",76,568,28240766,19933752,267026,955,49683,"",4.39,1.39,1.38,1.77,2.63,0.99,0.99,"",0,0.0,25,4.6,1448522,5.4,1327920,7.1,51197,23.7,6,0.6,327,0.7
"15000","5","5616","56","0","2017","A","",175,7324,230170924,205487314,2070826,604,31426,"",1.28,1.75,1.85,1.81,1.64,1.06,1.06,"",11,6.7,158,2.2,15442189,7.2,13064913,6.8,538316,35.1,28,4.9,1462,4.9
"15000","5","56161","57","0","2017","A","",109,6629,189533632,177711395,1737153,550,28593,"",1.31,1.87,2.10,1.90,1.64,1.12,1.12,"",8,7.9,111,1.7,12007611,6.8,10178207,6.1,485493,38.8,26,5.0,1358,5.0
"15000","5","561611","58","0","2017","A","",22,110,2892412,2576442,35318,505,26275,"",1.06,0.66,0.43,0.57,0.65,0.65,0.65,"",2,10.0,17,18.3,40541,1.4,156722,6.5,1676,5.0,-85,-14.4,-4390,-14.3
"15000","5","561612","58","0","2017","A","",80,6205,174700270,164567634,1670622,541,28153,"",1.35,1.91,2.22,1.94,1.74,1.16,1.16,"",3,3.9,98,1.6,11855496,7.3,9959612,6.4,482514,40.6,28,5.5,1488,5.6
"15000","5","561613","58","0","2017","A","",7,313,11940950,10567319,31213,733,38130,"",2.25,2.31,2.46,2.47,0.67,1.06,1.06,"",3,75.0,-5,-1.6,111574,0.9,61873,0.6,1303,4.4,18,2.5,970,2.6
"15000","5","56162","57","0","2017","A","",66,696,40637292,27775919,333673,1124,58429,"",1.23,1.08,1.20,1.41,1.65,1.11,1.11,"",3,4.8,48,7.4,3434578,9.2,2886706,11.6,52823,18.8,20,1.8,1003,1.7
"15000","5","561621","58","0","2017","A","",45,632,37914710,25589926,314575,1153,59976,"",1.20,1.12,1.23,1.46,1.70,1.10,1.10,"",3,7.1,50,8.6,3458498,10.0,2939164,13.0,49855,18.8,14,1.2,730,1.2
"15000","5","561622","58","0","2017","A","",21,63,2722582,2185993,19098,827,42988,"",1.28,0.82,0.91,1.01,1.10,1.09,1.09,"",0,0.0,-3,-4.5,-23920,-0.9,-52458,-2.3,2968,18.4,30,3.8,1531,3.7
"15000","5","5617","56","0","2017","A","",1025,12258,346382162,303846529,3195148,543,28257,"",1.15,1.29,1.38,1.17,0.99,1.07,1.07,"",117,12.9,681,5.9,30220549,9.6,26602642,9.6,639733,25.0,18,3.4,947,3.5
"15000","5","56171","57","0","2017","A","",70,839,38191947,29546010,304309,876,45548,"",1.16,1.54,1.78,1.96,1.93,1.15,1.15,"",3,4.5,72,9.4,2410561,6.7,1567453,5.6,51037,20.2,-22,-2.4,-1123,-2.4
